"Establishment Name","Establishment Address","District Name","Name Of Owner","Location Of Establishment","Whether the Name and Address of the Establishment is Same as in the Frame","If no in item 1.5 the new Name of the Establishment (if any)","If no in item 1.5 Address of the Establishment (if any)","Sample Serial Number","NIC Code 2008 As Per Frame","Description Of Economic Activity","Description of goods produced/traded or services provided","NIC code 2008 at the time of visit","Person Name","Person Designation","Person Email","Person Phone/Mobile",Landline,"Whether the establishment is","Main Office Address","Usual Nature Of Operation","Current Operational Status","Ownership code","Registration Information: whether registered or not","Shops and Commercial Establishments Act","Companies Act 1956","Central Excise/Sales Tax Act","Factories Act 1948","Societies Registration Act","Co-operative Societies Act ","Directorate Of Industries","KVIC/KVIB/DC : Handloom/Handicrafts","Act related to Building & Construction","Registered with other agencies Specify",Specify,"Year Since Operational under current ownership","No. of Shifts in Operation","Do you maintain any record of employment in your unit?","Total Employment (As on 1st day of the respective quarter)","Self Employed Fulltime Male","Self Employed Fulltime Female ","Self Employed Part Time Male","Self Employed Part Time Female","Self Employed Total Male","Self Employed Total Female","Employee Regular Full Time Male","Employee Regular Full Time Female","Employee Regular Part Time Male","Employee Regular Part Time Female","Employee Regular Total Male","Employee Regular Total Female","Employee Contract Full Time Male","Employee Contract Full Time Female","Employee Contract Part Time Male","Employee Contract Part Time Female","Employee Contract Total Male","Employee Contract Full Total Female","Fixed Term Employment Full Time Male","Fixed Term Employment Full Time Female","Fixed Term Employment Part Time Male","Fixed Term Employment Part Time Female","Fixed Term Employment Total Male","Fixed Term Employment Total Female","Casual Full Time Male","Casual Full Time Female","Casual Part Time Male","Casual Part Time Female","Casual Total Male","Casual Total Female","Total Full Time Male","Total Full Time Female","Total Part Time Male","Total Part Time Female","Total Male","Total Female","Does any worker(s) from your unit undergo a Formal Skill Development Programme?","The place of the Skill Development Training ","If code 1 in 4.1 is establishment is conducting formal skill development","Is any On the Job Training (OJT) conducted in your unit?","Is your enterprise registered under MSME Act","If yes in item 6.1 whether it is registered with Udyam portal","If yes in item 6.1 The amount of current investment in Plant & Machinery or equipment (in Rs. crores)","If yes in item 6.1 The value of annual turnover of the unit (in Rs. crores)","Number of Current Vacancies (as on 1st day of current quarter)","Number of Vacancies due to: Resignation","Number of Vacancies due to: Retirement","Number of Vacancies due to: Others(please specify)","Reasons for Vacancies","7.2) Number of Vacancies not filled up due to","Number of Vacancies in the process of being filled up","Number of Vacancies due to Non-availability of the Requisite Skilled Workers","Not felt need now","Others (please specify)","Reasons for Vacancies","Number of posts created during the preceding Quarter","Number of persons recruited during the preceding Quarter","Number of posts withdrawn/lapsed during the preceding Quarter","Number of persons retrenched during the preceding Quarter","Self Employed Total Matric/Secondary or below","Self Employed Above Matric/Secondary but Under Graduate","Self Employed Graduate or above","Self Employed Not known","Self Employed Total","Regular Total Matric/Secondary or below","Regular Above Matric/Secondary but Under Graduate","Regular Graduate or above","Regular Not known","Regular Total","Contract Total Matric/Secondary or below","Contract Above Matric/Secondary but Under Graduate","Contract Graduate or above","Contract Not known","Contract Total","Fixed Total Matric/Secondary or below","Fixed Above Matric/Secondary but Under Graduate","Fixed Graduate or above","Fixed Not known","Fixed Total","Casual Total Matric/Secondary or below","Casual Above Matric/Secondary but Under Graduate","Casual Graduate or above","Casual Not known","Casual Total","Total Matric/Secondary or below","Total Above Matric/Secondary but Under Graduate","Total Graduate or above","Total Not known",Total,"Total Employment Clinical + Non Clinical (to be copied from III B)",Clinical,Medical,Nursing,Paramedical,"Non Clinical","Self Employed: Matric/Secondary or below","Self Employed: Above Matric/ Secondary but Under Graduate","Self Employed: Graduate or above","Self Employed: Not known","Self Employed: Total","Regular(not on contract): Matric/Secondary or below","Regular(not on contract): Above Matric/ Secondary but Under Graduate","Regular(not on contract): Graduate or above","Regular(not on contract): Not known","Regular(not on contract): Total","Contract: Matric/Secondary or below","Contract: Above Matric/ Secondary but Under Graduate","Contract: Graduate or above","Contract: Not known","Contract: Total","Fixed Term Employment: Matric/Secondary or below","Fixed Term Employment: Above Matric/ Secondary but Under Graduate","Fixed Term Employment: Graduate or above","Fixed Term Employment: Not known","Fixed Term Employment: Total","Casual: Matric/Secondary or below","Casual: Above Matric/ Secondary but Under Graduate","Casual: Graduate or above","Casual: Not known","Casual: Total","Total (Non-Clinical): Matric/Secondary or below","Total (Non-Clinical): Above Matric/ Secondary but Under Graduate","Total (Non-Clinical): Graduate or above","Total (Non-Clinical): Not known","Total (Non-Clinical): Total","Total Employment Teaching+Non-Teaching",Teaching,Non-Teaching,Librarian,"Lab Technician","Self Employed","Self Employed: Graduates or Above","Self Employed: Matric/Secondary or below","Self Employed: Above Matric/ Secondary but Under Graduate","Self Employed: Not known","Regular(not on contract)","Regular(not on contract): Graduates or Above","Regular(not on contract): Matric/Secondary or below","Regular(not on contract): Above Matric/ Secondary but Under Graduate","Regular(not on contract): Not known",Contract,"Contract: Graduates or Above","Contract: Matric/Secondary or below","Contract: Above Matric/ Secondary but Under Graduate","Contract: Not known","Fixed Term Employment","Fixed Term Employment: Graduates or Above","Fixed Term Employment: Matric/Secondary or below","Fixed Term Employment: Above Matric/ Secondary but Under Graduate","Fixed Term Employment: Not known",Casual,"Casual: Graduates or Above","Casual: Matric/Secondary or below","Casual: Above Matric/ Secondary but Under Graduate","Casual: Not known","Total: Non Teaching(Others)","Total(Graduates or Above)","Total: Matric/Secondary or below","Total: Above Matric/ Secondary but Under Graduate","Total: Not known","Operation During Nationwide Lockdown","Employment Before March Male","Employment Before March Female","Employment Before March Total","Employment On July Male","Employment On July Female","Employment On July Total","Employment On April Male","Employment On April Female","Employment On April Total","Full Wages","Reduced Wages","No Wages",Total,"State Insurance Whether Applicable","State Insurance Number Emp Covered","Provident Funds Whether Applicable","Provident Funds Number Emp Covered","Compensation Whether Applicable ","Compensation Number Emp Covered","Maternity Whether Applicable","Maternity Number Emp Covered","Gratuity Whether Applicable","Gratuity Number Emp Covered","Bonus Whether Applicable","Bonus Number Emp Covered","Others Whether Applicable","Others Number Emp Covered","Survey Type","In case of Substitution the reasons thereof",Reason,"Investigator Name","Investigator Code","Date Of Survey",Remarks
"KANNIYA TRADING CO., A-138, DSIIDC NARELA, DELHI-110040",,Rajouri,"NAVEEN GOYAL","Outside HH with fixed structure- 2",No,"Kanhiya Trading Company ","A-138, DSIIDC NARELA, DELHI-110040",702110171,106,"Besan and Dal Mill","Besan and Dal Mill","106 - Manufacture of grain mill products, starches and starch products","NAVEEN GOYAL",OWNER,,9810030756,01127782681,"Enterprise  by itself-1",,perennial-1,fully-1,Proprietary-3,Yes,No,No,Yes,Yes,No,No,No,No,No,No,,2014,1,Yes,7,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,7,0,0,0,7,0,No,,,No,No,No,,,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,3,2,0,5,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,5,2,0,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,7,0,7,7,0,7,7,0,7,7,0,0,7,No,,No,,No,,,,No,,No,,No,,Original,,,Niru,NA,"08/04/2021 13:15:00",
"AMIT SURGICAL B-69 G.T.KARNAL ROAD IND. AREA DELHI-110033",,Rajouri,"VIJAY KUMAR ","Outside HH with fixed structure- 2",Yes,,,702110183,222,manufacturing,"manufacturing and exports surgical masks and oxygen therapy and equipment in india","222 - Manufacture of plastics products","vijay kumar",OWNER,,9811192131,,"Enterprise  by itself-1",,perennial-1,fully-1,Proprietary-3,Yes,No,No,Yes,Yes,No,No,No,No,No,No,,1986,1,Yes,17,2,0,0,0,2,0,12,0,0,0,12,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,17,0,Yes,"Within the establishment itself - 1","for their staff only-1",Yes,Yes,Yes,"(less than 1) - 1","(less than 5) - 1",0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,2,0,2,2,6,4,0,12,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,2,9,6,0,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,20,0,20,18,0,18,17,0,17,15,3,0,18,Yes,10,Yes,15,No,,,,Yes,5,Yes,12,No,,Original,,,Niru,NA,"05/31/2021 18:00:00",
"SANGAM ENNG. WORKS,E-41,SECTOR-3,BAWANA INDL.AERA,DELHI-PIN CODE-110039",,Rajouri,"MR.GOPAL SHARMA","Outside HH with fixed structure- 2",Yes,,,702110186,201,MANUFACTURNIG,"MANUFACTURNIG OF basic chemicals","201 - Manufacture of basic chemicals, fertilizer and nitrogen compounds, plastics","GOPAL SHARMA",OWNER,,9717124512,,"Enterprise  by itself-1",,perennial-1,fully-1,Proprietary-3,Yes,No,No,Yes,Yes,No,No,No,No,No,No,,1996,1,Yes,14,2,0,0,0,2,0,12,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,14,0,Yes,"Within the establishment itself - 1","for their staff only-1",Yes,Yes,No,"(less than 1) - 1","(less than 5) - 1",0,00,0,0,,0,0,0,0,0,,0,0,0,0,1,0,1,0,2,8,4,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,1,0,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,16,0,16,14,0,14,14,0,14,12,2,0,14,Yes,12,Yes,12,No,,,,No,,Yes,12,No,,Original,,,Niru,NA,"06/01/2021 18:36:00",
"RAMAN & RETI ENTERPRISE, B-2294, DSIDC, NARELA, DELHI-40",,Rajouri,"ANJU KATHURIYA","Outside HH with fixed structure- 2",Yes,,,702110189,181,MANUFACTURING,"MANUFACTURING OF POUCH AND FLEXOGRAPHIC PRINTING MACHINE","181 - Printing and service activities related to printing","PARVEEN KATHURIYA",OWNER,,9312201405,,"Enterprise  by itself-1",,perennial-1,fully-1,Partnership-4,Yes,No,No,Yes,Yes,No,No,No,No,No,No,,1993,1,Yes,36,2,0,0,0,2,0,30,4,0,0,30,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,4,0,0,32,4,Yes,"Within the establishment itself - 1","for their staff only-1",Yes,Yes,Yes,"(less than 1) - 1","(less than 5) - 1",0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,1,1,0,2,0,25,9,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,10,0,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,32,4,36,32,4,36,32,4,36,34,0,0,34,Yes,28,Yes,32,No,,No,,Yes,28,Yes,32,No,,Original,,,Niru,NA,"06/02/2021 17:32:00",
"PBR ENTERPRISES, B-2687, DSIIDC, INDUSTRIAL COMPLEX , NARELA, NEW DELHI-110040",,Rajouri,"RAJAN JAIN","Outside HH with fixed structure- 2",Yes,,,702110191,271,MANUFACTURING,"MANUFACTURING OF WATER PUMPS ETC","271 - Manufacture of electric motors, generators, transformers and electricity","RAJAN JAIN",OWNER,,8802910307,,"Enterprise  by itself-1",,perennial-1,fully-1,Proprietary-3,Yes,No,No,Yes,Yes,No,No,No,No,No,No,,2014,1,Yes,12,2,0,0,0,2,0,8,2,0,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,0,0,10,2,No,,,No,Yes,No,"(less than 1) - 1","(less than 5) - 1",0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,1,1,0,2,0,8,2,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,12,3,15,11,3,14,10,2,12,10,3,0,13,Yes,10,Yes,10,No,,No,,No,,Yes,10,No,,Original,,,Niru,NA,"06/01/2021 17:36:00",
"SHIVAM PLASTIC, B-2598,DSIDC, NARELA, DELHI-40",,Rajouri,"HARPAL SINGH","Outside HH with fixed structure- 2",Yes,,,702110193,222,Manufacturing,"plastic recycling","222 - Manufacture of plastics products","HARPAL SINGH",OWNER,,9312096263,,"Enterprise  by itself-1",,perennial-1,fully-1,Proprietary-3,Yes,No,No,Yes,Yes,No,No,No,No,No,No,,2009,1,Yes,13,1,0,0,0,1,0,8,2,0,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,11,2,0,0,11,2,No,,,No,Yes,Yes,"(less than 1) - 1","(less than 5) - 1",0,00,00,0,,0,0,0,0,0,,0,0,0,0,0,0,1,0,1,5,3,2,0,10,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,5,5,3,0,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,13,2,15,13,2,15,11,2,13,10,4,0,14,Yes,10,Yes,10,No,,No,,No,,Yes,10,No,,Original,,,Niru,NA,"05/29/2021 17:55:00",
"DELHI FOOD INDUSTRIES, E-642, DSIDC, NARELA DELHI-40",,Rajouri,"PAWAN KUMAR","Outside HH with fixed structure- 2",Yes,,,702110204,106,MANUFACTURING,"MANUFACTURING OF FOOD PRODUCTS","106 - Manufacture of grain mill products, starches and starch products","PAWAN KUMAR",OWNER,,9821787177,,"Enterprise  by itself-1",,perennial-1,fully-1,Proprietary-3,Yes,No,No,Yes,Yes,No,No,No,No,No,No,,2012,1,Yes,12,2,0,0,0,2,0,10,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,12,0,Yes,"Within the establishment itself - 1","for their staff only-1",Yes,No,No,,,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,1,1,0,2,3,4,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,4,0,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,12,0,12,12,0,12,12,0,12,8,3,0,11,Yes,10,Yes,10,No,,,,No,,Yes,10,No,,Original,,,Niru,NA,"06/12/2021 12:27:00",
"K.L.INDUSTRIES A-54 DSIIDC NARELA DELHI 110040",,Rajouri,"SACHIN BANSAL","Outside HH with fixed structure- 2",Yes,,,702110207,106,MANUFACTURE,"MANUFACTURE GRAIN MILL PRODUCTS , STARCHES AND STARCH PRODUCTS","106 - Manufacture of grain mill products, starches and starch products","SACHIN BANSAL",OWNER,,9810914800,,"Enterprise  by itself-1",,perennial-1,fully-1,Proprietary-3,Yes,No,No,Yes,Yes,No,No,No,No,No,No,,2014,1,Yes,12,1,0,0,0,1,0,9,2,0,0,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,0,0,10,2,Yes,"Within the establishment itself - 1","for their staff only-1",Yes,Yes,Yes,"(less than 1) - 1","(less than 5) - 1",0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,1,0,1,3,5,3,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,4,0,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,10,2,12,10,2,12,10,2,12,8,3,0,11,Yes,8,Yes,8,No,,Yes,2,No,,Yes,11,No,,Original,,,Niru,NA,"06/12/2021 11:56:00",
"SHRI SUGAN TRADERS, E-705, DSIDC, NARELA, DELHI-40",,Rajouri,"ABHISHEK BINDAL","Outside HH with fixed structure- 2",Yes,,,702110210,222,MANUFACTURING,"MANUFACTURING  OF PLASTIC GRANULES","222 - Manufacture of plastics products","ABHISHEK BINDAL",OWNER,,9810116719,,"Enterprise  by itself-1",,perennial-1,fully-1,Proprietary-3,Yes,No,No,Yes,Yes,No,No,No,No,No,No,,2011,1,Yes,12,2,0,0,0,2,0,10,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,12,0,Yes,"Within the establishment itself - 1","for their staff only-1",Yes,Yes,Yes,"(less than 1) - 1","(less than 5) - 1",0,00,00,0,,0,0,0,0,0,,0,0,0,0,0,1,1,0,2,4,4,2,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,3,0,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,14,0,14,14,0,14,12,0,12,7,5,0,12,Yes,6,Yes,8,No,,,,Yes,4,Yes,10,No,,Original,,,Niru,NA,"05/30/2021 15:00:00",
"RAJSHRE POLYMERS, E-783, DSIDC, NARELA, DELHI-40",,Rajouri,"GOVIND BANSAL","Outside HH with fixed structure- 2",Yes,,,702110223,152,MANUFACTURING,"MANUFACTURING footwear","152 - Manufacture of footwear","MOHIT THAKKAR",CEO,,9968708690,,"Enterprise  by itself-1",,perennial-1,fully-1,Partnership-4,Yes,No,No,Yes,Yes,No,No,No,No,No,No,,1980,1,Yes,15,2,0,0,0,2,0,13,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,15,0,Yes,"Within the establishment itself - 1","for their staff only-1",Yes,Yes,No,"(less than 1) - 1","(less than 5) - 1",0,0,00,0,,0,0,0,0,0,,00,0,0,0,1,1,0,0,2,0,10,3,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,3,0,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,15,0,15,15,0,15,15,0,15,13,0,0,13,Yes,13,Yes,13,No,,,,Yes,8,Yes,13,No,,Original,,,Niru,NA,"06/01/2021 18:07:00",
"DIVYA PLASTIC, A-17, FIRST FLOOR, DSIDC, NARELA, DELHI-40",,Rajouri,"SUMIT singla/ SUNIT SINGLA","Outside HH with fixed structure- 2",Yes,,,702110224,152,MANUFACTURING,"MANUFACTURING OF PLASTIC SOLE SHOES SOLE","152 - Manufacture of footwear","SUMIT SINGLA",OWNER,sumitsinglait@gmail.com,8510890756,,"Enterprise  by itself-1",,perennial-1,fully-1,Partnership-4,Yes,No,No,Yes,Yes,No,No,No,No,No,No,,1980,1,Yes,135,0,0,0,0,0,0,130,5,0,0,130,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,5,0,0,130,5,No,,,No,Yes,No,"(less than 1) - 1","(less than 5) - 1",0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,110,20,5,0,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,20,5,0,135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,130,5,135,130,5,135,130,5,135,135,0,0,135,Yes,135,Yes,135,No,,Yes,5,No,,Yes,135,No,,Original,,,Niru,NA,"06/01/2021 16:56:00",
"KRISH UDHYOG, A-22, DSIDC, NARELA, DELHI-40",,Rajouri,"KRISHAN GARG","Outside HH with fixed structure- 2",Yes,,,702110226,222,MANUFACTURING,"MANUFACTURING OF PLASTIC CARATES","222 - Manufacture of plastics products","KRISHAN GARG",OWNER,,9312246209,,"Enterprise  by itself-1",,perennial-1,fully-1,Proprietary-3,Yes,No,No,Yes,Yes,No,No,No,No,No,No,,2014,1,Yes,12,2,0,0,0,2,0,10,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,12,0,Yes,"Within the establishment itself - 1","for their staff only-1",Yes,Yes,No,"(less than 1) - 1","(less than 5) - 1",0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,1,1,0,2,6,2,2,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,3,0,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,12,0,12,11,0,11,12,0,12,10,0,0,10,Yes,7,Yes,7,No,,,,Yes,5,Yes,10,No,,Original,,,Niru,NA,"05/31/2021 17:27:00",
"SHARMA ENGINEERING CO. PLOT NO. 32, POCKET-K,SECTOR-5,BAWANA IND. AREA, DELHI-110039",,Rajouri,"MR. S.N SHARMA","Outside HH with fixed structure- 2",Yes,,,702110230,309,MANUFACTURING,"MANUFACTURING OF AUTOMOTIVE WATER PUMP , BIKE GEAR, LEVER etc","309 - Manufacture of transport equipment n.e.c.","MANGI LAL SHARMA",Partner,,9811146708,,"Enterprise  by itself-1",,perennial-1,fully-1,Partnership-4,Yes,No,No,Yes,Yes,No,No,No,No,No,No,,1980,1,Yes,44,2,0,0,0,2,0,35,7,0,0,35,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,7,0,0,37,7,Yes,"Within the establishment itself - 1","for their staff only-1",Yes,Yes,Yes,"(less than 1) - 1","(5 to less than 50)-2",0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,1,1,0,2,2,30,10,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,31,11,0,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,35,10,45,36,7,43,37,7,44,30,13,0,43,Yes,18,Yes,43,No,,Yes,7,Yes,20,Yes,43,No,,Original,,,Niru,NA,"05/31/2021 18:14:00",
"SHREYANS ENGG. PVT.LTD., m-19, BADLI INDL.ESTATE, PHASE-1, DELHI-110042",,Rajouri,"D.K. JAIN","Outside HH with fixed structure- 2",Yes,,,702110321,251,manufacturing,"Manufacturing Of Sheet Metal Components","251 - Manufacture of structural metal products, tanks, reservoirs and steam","DK jain",Director,seolbadli@yahoo.com,9818456167,,"Enterprise  by itself-1",,perennial-1,partly-2,"Private Limited Company-5",Yes,No,Yes,Yes,Yes,No,No,No,No,No,No,,2010,2,Yes,22,2,0,0,0,2,0,13,2,0,0,13,2,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,20,2,0,0,20,2,Yes,"Within the establishment itself - 1","for their staff only-1",Yes,Yes,Yes,"(less than 1) - 1","(less than 5) - 1",0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,2,0,2,6,5,4,0,15,1,3,1,0,5,0,0,0,0,0,0,0,0,0,0,7,8,7,0,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,20,5,25,19,5,24,20,2,22,23,0,0,23,Yes,8,Yes,20,No,,Yes,2,Yes,6,Yes,15,No,,Substituted,,,"Priyanka Dubey",NA,"05/17/2021 16:05:00",
"GURU KIRPA INDUSTRIES B2700 DSIIDC NARELA DELHI 110040",,Rajouri,"SANCHIT JAIN","Outside HH with fixed structure- 2",Yes,,,702120367,281,Manufacture,Machinery,"281 - Manufacture of general purpose machinery","SANCHIT JAIN",OWNER,SANCHITJ42@GMAIL.COM,9999160538,,"Main Office of an enterprise-2",,perennial-1,fully-1,Proprietary-3,Yes,No,Yes,Yes,Yes,No,No,No,No,No,No,,2012,1,Yes,41,1,0,0,0,1,0,34,6,0,0,34,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,6,0,0,35,6,Yes,"Within the establishment itself - 1","for their staff only-1",Yes,Yes,Yes,"(less than 1) - 1","(less than 5) - 1",0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,1,0,1,10,10,5,15,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,6,15,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,25,0,25,20,5,25,35,6,41,25,0,0,25,Yes,40,Yes,40,No,,No,,No,,No,,No,,Original,,,"vijay jr",NA,"06/01/2021 16:23:00",
"XO FOOTWEAR PRIVATE LINITED, A-187, DSIIDC INDUSTRIAL AREA, NARELA, DELHI- 110040",,Rajouri,"NITIN GUPTA ","Outside HH with fixed structure- 2",Yes,,,702120431,152,mfg,FOOTWEAR,"152 - Manufacture of footwear","NITIN GUPTA",OWNER,HRBRIGHTFOOTCARE187@GMAIL.COM,1145151348,,"Main Office of an enterprise-2",,perennial-1,fully-1,"Private Limited Company-5",Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,,2001,1,Yes,12,2,0,0,0,2,0,10,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,12,0,No,,,No,Yes,Yes,"(less than 1) - 1","(less than 5) - 1",0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,2,0,2,10,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,2,0,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,10,0,10,10,0,10,12,0,12,10,0,0,10,No,,No,,No,,,,No,,No,,No,,Original,,,"vijay jr",NA,"05/31/2021 18:52:00",
"JOY PLANET, S-61 BADLI INDUSRIAL AREA DELHI 110042",,Rajouri,"DEEPAK MEHTA ","Outside HH with fixed structure- 2",Yes,,,702120455,141,mfg,"Kids Jeans Kids Shorts","141 - Manufacture of wearing apparel, except fur apparel","DEEPAK MEHTA",OWNER,genxdeepakmehta@gmail.com,9310228824,,"Main Office of an enterprise-2",,perennial-1,fully-1,Proprietary-3,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,,1995,1,Yes,11,1,0,0,0,1,0,10,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,11,0,No,,,No,Yes,Yes,"(less than 1) - 1","(less than 5) - 1",0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,1,0,1,3,3,3,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,1,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,11,0,11,11,0,11,11,0,11,10,1,0,11,Yes,11,Yes,11,No,,,,No,,Yes,11,No,,Original,,,"vijay jr",NA,"05/31/2021 17:46:00",
"CENTURY INDUSTRIES, F-1686, DSIIDC INDUSTRIAL PARK NARELA, DELDI-40",,Rajouri,"NANAK SARAN SINGH","Outside HH with fixed structure- 2",Yes,,,702120461,139,manufaturing,"Textile making and finishing","139 - Manufacture of other textiles","nanak saran sing",proprieter,induscentury@gmmail.com,9971000091,00000000,"Enterprise  by itself-1",,perennial-1,fully-1,Proprietary-3,Yes,No,No,Yes,Yes,No,No,Yes,No,No,No,,2016,1,Yes,8,1,0,0,0,1,0,7,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,8,0,No,,,No,No,No,,,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,1,0,0,1,6,1,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,0,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,8,1,9,8,1,9,8,0,8,9,0,0,9,No,,No,,No,,,,No,,Yes,7,Yes,7,Original,,,"Lalit Kumar",NA,"05/17/2021 11:00:00",
